study_time_min,practice_completion_rate,avg_quiz_score,quiz_attempts,hint_usage_rate,attendance_rate,days_since_last_activity,stress_index,prereq_mastery,device_reliability,mastery,gender,ses_index,first_gen
123.3,0.496,72.8,6,0.026,0.687,5.1,0.546,0.411,0.668,1,2,0.439,0
203.5,0.424,68.9,4,0.352,0.711,5.3,0.285,0.791,0.748,1,2,0.182,0
198.0,0.463,44.8,2,0.683,0.518,2.2,0.251,0.208,0.678,0,2,0.123,1
71.6,0.588,86.7,4,0.297,0.86,9.7,0.12,0.311,0.614,0,1,0.259,0
394.7,0.606,65.7,7,0.46,0.58,1.4,0.62,0.371,0.588,1,2,0.614,1
217.5,0.169,57.7,3,0.624,0.721,7.2,0.428,0.121,0.798,0,0,0.883,1
55.8,0.3,59.4,7,0.677,0.823,6.1,0.684,0.919,0.487,1,0,0.267,0
258.8,0.555,60.0,8,0.351,0.382,8.0,0.408,0.269,0.595,0,1,0.081,1
226.0,0.524,60.8,2,0.448,0.911,9.9,0.2,0.491,0.903,1,2,0.443,0
209.9,0.322,77.4,5,0.302,0.443,10.8,0.599,0.41,0.677,1,1,0.312,1
34.7,0.366,80.1,2,0.166,0.473,6.0,0.792,0.837,0.338,1,1,0.203,0
254.4,0.048,39.1,5,0.103,0.779,8.3,0.513,0.729,0.454,0,1,0.229,0
489.0,0.691,67.8,1,0.723,0.487,3.9,0.532,0.547,0.776,1,0,0.832,0
26.1,0.196,60.3,2,0.584,0.88,5.4,0.971,0.509,0.777,0,1,0.22,1
289.0,0.445,72.6,2,0.572,0.511,3.5,0.329,0.307,0.558,1,1,0.86,0
133.6,0.444,95.9,1,0.349,0.607,8.2,0.717,0.507,0.905,1,1,0.422,1
515.9,0.441,60.6,5,0.621,0.977,6.1,0.454,0.537,0.827,1,1,0.628,0
301.4,0.87,88.4,7,0.185,0.883,7.7,0.365,0.555,0.699,1,0,0.326,0
281.0,0.813,73.0,4,0.534,0.596,3.2,0.553,0.454,0.3,1,2,0.705,0
29.9,0.719,88.5,4,0.249,0.609,9.1,0.395,0.631,0.705,1,1,0.281,0
111.5,0.696,67.6,9,0.304,0.783,7.7,0.889,0.438,0.75,1,0,0.529,0
247.1,0.228,60.5,5,0.069,0.718,2.7,0.463,0.446,0.723,1,1,0.261,0
70.1,0.235,71.7,6,0.679,0.806,13.3,0.726,0.031,0.851,0,1,0.419,1
73.6,0.76,90.1,8,0.428,0.926,3.1,0.44,0.738,0.808,1,0,0.502,1
251.0,0.491,77.2,3,0.134,0.452,6.2,0.354,0.228,0.802,1,0,0.816,0
234.7,0.4,74.9,5,0.468,0.845,2.2,0.453,0.506,0.872,1,0,0.48,0
261.8,0.623,80.9,8,0.209,0.585,3.3,0.262,0.698,0.604,1,1,0.668,0
171.7,0.23,59.7,3,0.252,0.58,9.8,0.602,0.086,0.709,0,2,0.627,1
266.2,0.0,71.2,4,0.676,0.625,3.6,0.577,0.665,0.738,1,2,0.327,1
125.2,0.832,63.2,5,0.212,0.881,5.5,0.303,0.615,0.856,1,1,0.582,1
288.9,0.786,92.6,2,0.305,0.768,3.8,0.453,0.641,0.781,1,2,0.559,1
273.6,0.251,80.9,5,0.222,0.42,1.0,0.131,0.372,0.566,1,0,0.724,0
286.1,0.747,81.7,5,0.134,0.759,6.7,0.293,0.751,0.813,1,2,0.378,0
350.0,0.852,43.4,1,0.211,0.715,8.3,0.372,0.637,0.814,1,1,0.405,1
199.9,0.221,84.9,6,0.446,0.815,4.4,0.734,0.877,0.619,1,2,0.758,0
177.3,0.878,72.5,6,0.15,0.905,7.7,0.199,0.152,0.62,1,2,0.826,0
0.0,0.725,46.4,3,0.32,0.676,4.9,0.765,0.349,0.776,1,1,0.266,0
0.0,0.278,73.3,3,0.441,0.854,3.3,0.489,0.159,0.944,0,0,0.571,1
230.6,0.551,53.7,2,0.514,0.664,8.0,0.943,0.165,0.533,0,1,0.897,1
238.2,0.374,83.6,6,0.501,0.634,3.4,0.558,0.265,0.719,0,2,0.826,1
100.5,0.816,92.1,5,0.387,0.507,9.5,0.274,0.527,0.314,1,2,0.611,0
124.2,0.322,46.9,7,0.561,0.784,12.0,0.334,0.931,0.769,1,2,0.466,0
387.6,0.984,71.6,4,0.342,0.596,4.1,0.282,0.334,0.705,1,0,0.539,0
261.3,0.722,64.2,2,0.249,0.355,8.4,0.969,0.669,0.755,0,1,0.076,1
26.2,0.606,38.6,6,0.322,0.768,11.7,0.818,0.569,0.661,0,0,0.297,0
201.3,0.185,87.8,6,0.421,0.413,1.3,0.261,0.373,0.542,1,2,0.775,1
264.7,0.664,80.8,4,0.272,0.648,3.1,0.252,0.532,0.722,1,2,0.338,0
151.1,0.834,100.0,7,0.578,0.639,5.9,0.39,0.369,0.815,1,0,0.439,1
131.0,0.346,78.9,2,0.518,0.565,5.7,0.63,0.851,0.641,1,1,0.36,1
127.8,0.908,54.2,7,0.164,0.798,7.8,0.711,0.33,0.825,1,2,0.215,0
285.0,0.564,73.7,5,0.122,0.738,5.6,0.31,0.534,0.847,1,2,0.294,1
350.0,0.569,90.0,4,0.613,0.721,4.1,0.226,0.759,0.805,1,1,0.547,0
139.1,0.519,65.5,5,0.542,0.646,7.8,0.463,0.239,0.623,0,0,0.591,1
215.7,0.243,78.4,4,0.251,0.541,8.2,0.568,0.71,0.5,0,2,0.303,1
164.3,0.327,33.5,5,0.69,0.744,1.9,0.773,0.699,0.46,0,2,0.322,0
54.1,0.459,87.2,4,0.421,0.718,8.7,0.667,0.348,0.601,0,1,0.261,0
132.3,0.553,77.7,1,0.392,0.484,5.6,0.687,0.346,0.622,1,2,0.274,1
80.9,0.602,36.4,5,0.255,0.655,5.4,0.574,0.491,0.693,1,0,0.366,1
347.9,0.881,77.4,2,0.405,0.505,0.8,0.275,0.18,0.516,1,1,0.656,0
390.8,0.714,44.2,7,0.83,0.792,6.3,0.251,0.775,0.683,1,0,0.536,1
174.8,0.297,63.4,4,0.656,0.819,16.3,0.616,0.788,0.758,0,2,0.4,0
148.6,0.579,81.5,4,0.339,0.682,0.8,0.935,0.722,0.971,1,2,0.508,0
366.0,0.595,73.1,1,0.264,0.791,8.1,0.096,0.506,0.667,1,2,0.702,0
353.8,0.131,89.6,8,0.27,0.881,7.2,0.446,0.645,0.683,1,1,0.548,0
127.4,0.42,75.9,5,0.285,0.662,2.1,0.537,0.607,0.737,1,0,0.699,0
148.7,0.509,66.0,2,0.914,0.378,4.1,0.684,0.626,0.654,0,0,0.308,1
243.5,0.246,90.4,6,0.269,0.819,3.7,0.577,0.868,0.912,1,1,0.878,0
135.2,0.817,67.3,4,0.217,0.514,4.0,0.502,0.757,0.653,1,2,0.548,0
292.5,0.216,74.6,2,0.596,0.991,6.1,0.651,0.409,0.965,1,0,0.833,1
88.0,0.341,68.0,6,0.441,0.605,3.5,0.567,0.413,0.382,0,2,0.272,1
190.6,0.709,74.1,5,0.682,0.968,3.5,0.743,0.734,0.687,1,0,0.784,1
208.9,0.495,88.2,7,0.613,0.904,7.5,0.34,0.19,0.661,1,1,0.609,0
86.2,0.374,65.7,3,0.436,0.635,0.8,0.579,0.287,0.697,0,0,0.701,1
0.0,0.463,60.4,2,0.828,0.563,7.5,0.227,0.763,0.966,0,1,0.345,0
321.0,0.897,57.1,5,0.666,0.779,2.1,0.313,0.324,0.773,1,1,0.432,0
83.6,0.217,36.5,4,0.724,0.644,9.8,0.604,0.856,0.706,0,0,0.217,1
454.8,0.701,92.8,1,0.415,0.903,2.3,0.397,0.709,0.854,1,1,0.335,0
436.9,0.138,59.4,0,0.713,0.366,2.3,0.634,0.295,0.429,0,2,0.404,1
164.3,0.299,68.7,2,0.081,0.854,4.1,0.281,0.909,0.708,1,2,0.513,0
477.3,0.749,93.8,2,0.125,0.68,4.8,0.079,0.549,0.64,1,0,0.58,0
323.1,0.707,70.0,2,0.4,0.959,3.8,0.375,0.657,0.566,1,2,0.507,0
149.0,0.244,79.2,0,0.284,0.964,2.9,0.22,0.388,0.836,1,2,0.516,0
0.0,0.568,46.6,7,0.401,0.347,8.3,0.336,0.546,0.528,0,2,0.249,0
240.7,0.392,86.1,2,0.324,0.641,3.6,0.305,0.649,0.703,1,1,0.092,0
223.4,0.491,70.3,3,0.153,0.818,6.6,0.412,0.434,0.652,1,2,0.457,0
212.4,0.418,52.2,4,0.248,0.69,4.6,0.248,0.206,0.634,0,1,0.09,1
194.8,0.453,57.7,4,0.666,0.64,6.4,0.357,0.572,0.99,1,0,0.442,0
124.2,0.931,98.7,7,0.125,0.72,1.9,0.679,0.479,0.621,1,0,0.815,0
173.0,0.771,63.8,7,0.529,0.741,4.7,0.434,0.473,0.576,1,2,0.609,0
297.7,0.14,58.0,3,0.353,0.552,1.7,0.658,0.738,0.614,1,0,0.522,0
181.0,0.183,65.9,3,0.492,0.926,3.2,0.194,0.75,0.803,1,1,0.562,0
125.4,0.532,67.1,6,0.542,0.531,7.3,0.449,0.542,0.701,0,2,0.302,1
82.9,0.544,77.1,5,0.392,0.752,3.7,0.646,0.771,0.895,1,0,0.79,1
260.0,0.237,81.2,6,0.726,0.548,10.5,0.55,0.891,0.682,1,1,0.889,0
97.7,0.623,75.3,3,0.452,0.999,3.0,0.39,0.335,0.346,0,0,0.338,1
321.0,0.589,81.1,1,0.18,0.665,6.3,0.685,0.469,0.795,1,1,0.57,0
139.2,0.698,68.2,1,0.508,0.695,2.2,0.561,0.537,0.623,1,0,0.436,0
187.5,0.371,100.0,5,0.425,0.565,10.5,0.379,0.387,0.884,1,2,0.545,0
403.0,0.628,59.7,5,0.513,0.512,10.0,0.582,0.212,0.716,0,0,0.181,0
131.3,0.846,85.4,7,0.493,0.781,6.4,0.619,0.264,0.808,1,2,0.061,0
171.5,0.525,63.6,2,0.753,0.973,4.4,0.246,0.47,0.487,1,2,0.666,0
284.4,0.344,52.0,2,0.477,0.898,3.8,0.216,0.488,0.851,1,2,0.349,0
23.6,0.232,48.7,5,0.456,0.794,6.0,0.372,0.421,0.916,1,2,0.411,0
302.6,0.639,70.8,4,0.106,0.527,9.2,0.593,0.769,0.538,1,0,0.156,0
359.3,0.136,91.3,6,0.4,0.521,1.3,0.814,0.632,0.863,1,2,0.852,1
277.7,0.907,55.9,2,0.2,0.837,5.2,0.457,0.366,0.964,1,1,0.579,1
0.0,0.641,62.7,7,0.628,0.563,0.7,0.453,0.742,0.824,1,2,0.819,0
191.5,0.878,77.4,5,0.542,0.689,5.8,0.561,0.46,0.884,1,2,0.373,0
80.0,0.792,72.0,5,0.179,0.517,5.4,0.523,0.172,0.785,0,1,0.374,0
288.7,0.735,58.3,8,0.511,0.722,2.9,0.397,0.176,0.663,1,1,0.171,1
365.8,0.548,57.1,7,0.164,0.659,1.9,0.319,0.724,0.197,1,0,0.789,0
207.7,0.521,70.8,4,0.663,0.534,4.9,0.632,0.462,0.593,0,0,0.263,0
87.7,0.762,81.1,6,0.633,0.891,2.2,0.48,0.464,0.933,0,1,0.422,1
384.4,0.568,78.9,4,0.155,0.778,1.1,0.545,0.59,0.698,1,2,0.421,0
191.2,0.573,72.4,3,0.442,0.873,2.0,0.431,0.149,0.923,1,1,0.406,0
363.6,0.176,51.7,9,0.589,0.75,9.0,1.0,0.691,0.398,1,1,0.294,1
249.2,0.495,76.4,2,0.518,0.413,5.5,0.416,0.528,0.823,1,0,0.51,1
305.7,0.122,78.4,6,0.139,0.888,4.9,0.977,0.341,0.732,1,1,0.726,0
199.4,0.162,56.6,3,0.363,0.712,4.7,0.408,0.649,0.491,1,1,0.716,0
404.8,0.791,70.8,7,0.199,0.844,3.3,0.623,0.498,0.867,1,2,0.696,0
231.9,0.502,71.6,1,0.397,0.88,2.9,0.798,0.682,0.497,1,2,0.018,0
378.7,0.629,70.9,5,0.481,0.661,4.1,0.758,0.227,0.586,1,1,0.638,0
184.5,0.584,39.1,1,0.052,0.71,2.2,0.608,0.855,0.291,1,2,0.084,0
159.8,0.713,57.5,3,0.44,0.712,5.1,0.435,0.36,0.29,1,1,0.255,0
285.5,0.582,62.1,5,0.224,0.935,2.3,0.637,0.328,0.86,1,2,0.488,1
378.7,0.265,79.8,5,0.337,0.757,2.0,0.427,0.525,0.687,1,1,0.508,1
361.8,0.735,100.0,2,0.146,0.65,6.3,0.508,0.476,0.775,1,0,0.701,1
235.2,0.358,73.9,3,0.776,0.43,3.3,0.666,0.699,0.702,1,1,0.54,0
15.7,0.844,55.2,1,0.307,0.873,16.6,0.525,0.874,0.676,0,0,0.467,0
339.1,0.407,72.8,8,0.714,0.549,5.9,0.367,0.613,0.947,1,0,0.765,0
61.7,0.331,72.1,7,0.484,0.797,8.3,0.546,0.733,0.451,1,2,0.642,0
223.9,0.763,82.6,4,0.21,0.4,7.9,0.252,0.546,0.605,1,2,0.458,0
152.3,0.529,83.9,5,0.345,0.364,5.0,0.947,0.519,0.532,0,0,0.242,1
94.0,0.446,94.5,8,0.213,0.803,4.6,0.168,0.561,0.78,1,2,0.901,0
206.0,0.589,74.0,2,0.281,0.704,5.7,0.283,0.571,0.564,1,0,0.119,0
487.0,0.615,75.0,5,0.573,0.369,1.5,0.575,0.73,0.4,1,0,0.842,0
185.6,0.911,92.8,5,0.567,0.534,8.0,0.723,0.602,0.94,1,2,0.39,1
304.2,0.436,67.1,4,0.178,0.967,3.4,0.161,0.2,0.787,1,0,0.464,1
479.1,0.48,72.8,2,0.046,0.636,2.8,0.86,0.729,0.66,1,2,0.388,0
314.9,0.622,68.6,2,0.381,0.607,1.9,0.556,0.724,0.467,1,2,0.514,0
94.1,0.3,36.7,4,0.306,0.558,13.2,0.527,0.694,0.424,0,0,0.314,1
246.1,0.734,89.8,2,0.228,0.915,4.1,0.231,0.572,0.747,1,0,0.428,0
272.9,0.474,81.5,6,0.231,0.794,5.4,0.373,0.703,0.547,1,2,0.53,0
377.7,0.518,38.8,2,0.182,0.887,3.5,0.458,0.314,0.711,1,1,0.59,1
298.5,0.731,80.5,1,0.743,0.504,5.7,0.239,0.395,0.659,1,1,0.295,1
0.0,0.534,70.8,4,0.129,0.337,2.2,0.686,0.612,0.733,1,1,0.71,0
155.8,0.872,88.8,4,0.535,0.602,2.4,0.399,0.46,0.527,1,1,0.674,1
212.3,0.663,73.1,6,0.506,0.829,2.7,0.256,0.492,0.74,1,2,0.393,0
108.3,0.604,53.0,3,0.369,0.706,10.1,0.631,0.249,0.621,0,1,0.398,0
0.0,0.987,72.4,4,0.118,0.685,10.7,0.317,0.257,0.647,0,0,0.626,0
140.2,0.925,59.4,8,0.68,0.911,5.4,0.404,0.77,0.624,1,1,0.574,0
219.6,0.101,54.9,3,0.688,0.636,5.3,0.563,0.391,0.52,0,2,0.365,0
107.2,0.498,78.6,3,0.149,0.282,4.2,0.353,0.08,0.707,1,0,0.062,1
110.3,0.808,77.5,3,0.538,0.556,6.4,0.547,0.031,0.725,1,1,0.454,1
224.6,0.052,93.0,5,0.11,0.9,5.5,0.241,0.41,0.827,1,2,0.333,0
257.7,0.211,66.5,2,0.241,0.32,5.6,0.085,0.336,0.959,1,1,0.606,1
198.5,0.286,61.5,4,0.391,0.831,1.4,0.394,0.366,0.828,1,0,0.731,1
400.9,0.221,83.9,6,0.38,0.586,12.3,0.576,0.52,0.832,0,0,0.849,0
171.3,0.552,54.8,1,0.288,0.579,5.2,0.89,0.741,0.715,1,1,0.187,1
124.1,0.744,67.7,1,0.367,0.615,2.8,0.535,0.641,0.584,1,1,0.466,1
41.3,0.686,73.9,3,0.411,0.767,5.4,0.491,0.348,0.646,1,2,0.21,1
196.6,0.57,70.2,2,0.337,0.726,2.6,0.469,0.284,0.855,1,1,0.38,0
372.5,0.34,68.2,1,0.293,0.856,4.2,0.435,0.272,0.929,1,2,0.892,1
159.4,0.762,55.4,4,0.432,0.871,4.7,0.54,0.418,0.888,1,0,0.777,1
230.5,0.451,79.6,2,0.365,0.762,8.0,0.62,0.431,0.154,1,1,0.094,0
260.4,0.621,69.8,4,0.463,0.803,2.2,0.478,0.657,0.681,1,0,0.769,0
439.3,0.846,80.7,3,0.423,0.687,2.9,0.531,0.688,0.852,1,1,0.418,0
262.9,0.369,78.8,8,0.517,0.755,3.4,0.516,0.438,0.85,1,0,0.665,0
143.2,0.403,87.3,11,0.029,0.457,2.7,0.318,0.804,0.794,1,1,0.576,0
246.0,0.504,63.2,2,0.67,0.786,12.0,0.813,0.405,0.662,1,1,0.229,0
334.7,0.499,70.1,5,0.763,0.942,3.6,0.705,0.238,0.89,1,0,0.731,1
176.3,0.786,56.5,5,0.263,0.75,8.6,0.237,0.811,0.676,0,0,0.627,1
92.0,0.353,64.4,4,0.688,0.528,5.5,0.931,0.809,0.859,1,1,0.518,0
279.0,0.315,76.8,3,0.134,0.737,6.5,0.683,0.591,0.895,1,2,0.432,0
227.0,0.55,60.6,6,0.129,0.792,2.4,0.462,0.821,0.652,1,0,0.357,0
53.2,0.479,76.4,4,0.189,0.538,7.5,0.692,0.26,0.871,0,1,0.588,0
193.0,0.453,87.0,1,0.449,0.656,5.9,0.577,0.537,0.806,1,0,0.212,0
149.9,0.501,65.8,3,0.258,0.834,1.9,0.307,0.418,0.952,1,2,0.356,0
53.3,0.682,53.6,2,0.6,0.796,1.9,0.505,0.382,0.837,1,1,0.492,1
126.3,0.419,60.7,6,0.265,0.155,2.5,0.241,0.413,0.535,0,2,0.311,0
361.1,0.638,52.1,6,0.098,0.428,6.1,0.139,0.811,0.94,1,0,0.346,0
352.9,0.56,90.7,5,0.408,0.97,3.4,0.444,0.668,0.606,1,0,0.617,1
324.1,0.274,73.2,4,0.639,0.81,5.6,0.042,0.985,0.682,1,1,0.439,0
249.6,0.889,61.8,5,0.422,0.362,8.4,0.412,0.887,0.896,1,1,0.54,0
315.5,0.417,67.2,5,0.198,0.474,1.1,0.24,0.394,0.585,1,2,0.699,0
230.9,0.637,55.5,6,0.186,0.838,3.3,0.295,0.418,0.502,1,2,0.364,1
43.4,0.772,80.7,8,0.125,0.856,2.8,0.281,0.786,0.74,1,2,0.136,0
120.4,0.534,97.7,2,0.65,0.454,2.8,0.515,0.827,0.659,1,1,0.665,1
98.2,0.745,45.6,3,0.396,0.734,3.1,0.806,0.445,0.613,1,1,0.239,0
374.1,0.501,86.6,5,0.231,0.971,10.6,0.712,0.707,0.978,1,1,0.572,1
338.4,0.637,68.6,4,0.2,0.831,3.2,0.335,0.476,0.911,1,0,0.568,0
131.2,0.334,92.7,4,0.121,0.275,12.3,0.407,0.251,0.829,0,1,0.805,1
225.9,0.061,46.3,5,0.49,0.818,5.6,0.804,0.663,0.735,0,1,0.627,1
175.7,0.023,75.2,4,0.275,0.772,5.7,0.511,0.848,0.554,1,0,0.459,0
202.9,0.568,66.3,9,0.59,0.602,2.2,0.72,0.226,0.568,0,0,0.402,1
161.0,0.425,81.2,8,0.666,0.597,2.7,0.421,0.417,0.771,0,1,0.574,1
404.6,0.235,75.9,3,0.607,0.514,3.3,0.732,0.541,0.833,1,1,0.806,0
247.9,0.713,75.3,4,0.264,0.811,5.8,0.336,0.539,0.81,1,2,0.801,1
273.8,0.829,73.5,3,0.161,0.724,0.7,0.683,0.879,0.764,1,1,0.956,0
244.7,0.845,93.9,9,0.269,0.511,1.3,0.225,0.648,0.832,1,2,0.605,0
51.9,0.262,64.1,3,0.6,0.528,6.8,0.683,0.468,0.699,0,1,0.196,0
231.9,0.294,84.1,2,0.815,0.63,1.2,0.257,0.909,0.708,0,0,0.369,0
336.9,0.489,80.8,2,0.276,0.757,5.1,0.624,0.215,0.786,1,0,0.63,0
382.0,0.739,84.4,10,0.068,0.435,10.3,0.662,0.405,0.625,1,2,0.596,0
38.7,0.788,52.3,5,0.345,0.715,4.0,0.242,0.471,0.613,1,1,0.143,0
83.0,0.567,84.9,4,0.517,0.934,7.0,0.389,0.273,0.431,1,0,0.82,0
226.8,0.534,76.7,7,0.607,0.737,4.9,0.662,0.881,0.613,1,1,0.468,0
342.0,0.39,55.3,5,0.094,0.545,1.7,0.546,0.769,0.825,1,2,0.456,0
259.6,0.803,69.0,1,0.653,0.814,0.6,0.547,0.717,0.741,1,1,0.654,1
294.8,0.638,100.0,5,0.698,0.467,3.9,0.427,0.422,0.667,1,0,0.522,1
70.4,0.628,66.5,4,0.124,0.773,10.8,0.598,0.906,0.308,0,0,0.49,0
102.1,0.514,61.4,4,0.511,0.562,6.0,0.453,0.778,0.321,1,2,0.188,0
0.0,0.219,78.3,8,0.119,0.906,9.2,0.023,0.766,0.808,1,2,0.666,0
204.3,0.751,64.4,5,0.562,0.291,12.8,0.268,0.794,0.745,0,2,0.419,0
0.0,0.658,74.0,3,0.681,0.854,5.1,0.904,0.364,0.911,1,2,0.528,0
366.6,0.871,65.7,3,0.198,0.625,7.3,0.546,0.365,0.874,1,0,0.427,1
336.0,0.71,72.1,5,0.106,0.416,3.0,0.109,0.671,0.603,1,0,0.281,0
235.5,0.021,71.1,0,0.427,0.837,6.6,0.528,0.465,0.601,0,0,0.444,0
83.6,0.909,100.0,3,0.587,0.737,8.3,0.941,0.394,0.824,1,0,0.852,1
261.3,0.824,72.6,4,0.281,0.836,3.4,0.457,0.694,0.958,1,2,0.644,0
424.5,0.715,68.9,4,0.387,0.824,3.7,0.909,0.692,0.838,1,2,0.585,1
272.3,0.543,86.4,5,0.568,0.784,9.1,0.363,0.242,0.833,1,0,0.651,1
350.3,0.764,52.5,8,0.236,0.426,2.9,0.806,0.357,0.528,0,2,0.399,0
196.6,0.691,98.7,6,0.668,0.73,5.2,0.583,0.475,0.882,1,1,0.794,1
154.2,0.428,61.2,2,0.189,0.961,4.4,0.651,0.535,0.723,0,0,0.684,1
157.2,0.878,83.2,2,0.559,0.549,13.4,0.539,0.627,0.747,0,2,0.119,0
38.1,0.839,95.4,6,0.25,0.748,6.7,0.726,0.785,0.772,1,2,0.937,0
469.0,0.421,64.6,7,0.502,0.451,3.7,0.387,0.882,0.911,1,1,0.513,1
180.4,0.516,60.5,3,0.187,0.586,6.0,0.75,0.501,0.788,1,2,0.186,0
260.3,0.034,65.0,6,0.325,0.678,2.1,0.864,0.506,0.731,1,1,0.044,0
114.2,0.381,75.2,2,0.008,0.774,10.6,0.943,0.734,0.739,1,2,0.236,0
50.3,0.4,58.0,2,0.392,0.569,5.7,0.225,0.552,0.854,1,1,0.554,0
376.8,0.682,70.5,2,0.177,0.952,3.2,0.634,0.827,0.742,1,2,0.382,0
126.3,0.515,70.6,1,0.492,0.628,5.8,0.803,0.624,0.841,1,0,0.935,1
288.4,0.575,58.9,6,0.743,0.863,6.7,0.907,0.712,0.884,0,0,0.768,0
268.7,0.718,57.4,2,0.103,0.576,4.8,0.492,0.378,0.582,1,2,0.547,0
228.1,0.973,73.8,0,0.266,0.305,4.9,0.611,0.819,0.909,1,0,0.42,1
78.7,0.373,68.0,1,0.498,0.72,2.5,0.689,0.383,0.75,1,0,0.147,0
203.5,0.522,61.3,2,0.244,0.937,6.0,0.333,0.278,0.651,1,2,0.581,1
115.5,0.654,73.1,7,0.461,0.797,6.0,0.677,0.292,0.699,1,0,0.537,0
309.0,0.716,62.9,8,0.312,0.73,8.6,0.735,0.797,0.896,1,1,0.532,0
312.9,0.547,93.3,4,0.024,0.973,7.5,0.42,0.425,0.788,1,0,0.77,0
162.6,0.494,65.1,3,0.512,0.808,4.7,0.98,0.279,0.624,1,0,0.272,1
102.5,0.63,81.9,6,0.367,0.684,6.8,0.657,0.655,0.713,1,2,0.297,1
396.8,0.09,42.8,5,0.26,0.727,6.8,0.464,0.585,0.485,1,0,0.071,0
76.8,0.521,76.5,6,0.358,0.386,6.8,0.686,0.767,0.88,0,0,0.621,0
50.1,0.225,80.3,5,0.473,0.803,3.3,0.324,0.125,0.76,0,2,0.506,0
241.0,0.691,73.1,1,0.168,0.526,5.8,0.855,0.486,0.784,1,2,0.765,1
221.6,0.416,67.5,8,0.595,0.81,8.6,0.408,0.639,0.675,1,0,0.824,1
340.7,0.33,69.8,4,0.227,0.574,4.6,0.709,0.765,0.916,1,2,0.447,0
321.1,0.588,85.4,0,0.363,0.712,4.5,0.505,0.858,0.525,1,1,0.699,1
168.2,0.187,49.6,6,0.432,0.519,3.5,0.573,0.829,0.513,0,2,0.315,0
275.0,0.344,81.8,10,0.8,0.642,7.1,0.494,0.55,0.638,1,0,0.657,0
218.0,0.062,71.0,7,0.096,0.601,5.4,0.776,0.637,0.387,1,2,0.107,0
481.4,0.624,71.3,6,0.3,0.665,3.4,0.514,0.766,0.677,1,1,0.894,0
277.9,0.828,71.9,3,0.647,0.773,4.5,0.142,0.667,0.517,1,2,0.954,0
145.1,0.977,72.9,5,0.009,0.884,2.4,0.599,0.38,0.667,1,1,0.486,0
241.8,0.326,95.2,2,0.337,0.671,7.4,0.08,0.297,0.919,1,2,0.507,1
0.0,0.639,71.4,1,0.418,0.632,7.8,0.33,0.438,0.796,0,1,0.228,1
216.4,0.368,58.8,4,0.253,0.828,4.7,0.593,0.664,0.733,1,0,0.637,0
340.2,0.19,65.9,3,0.326,0.815,3.2,0.511,0.95,0.876,1,2,0.618,0
286.2,0.58,56.0,6,0.555,0.822,5.0,0.748,0.833,0.853,0,2,0.449,1
282.8,0.875,48.5,1,0.605,0.662,5.1,0.241,0.847,0.945,1,0,0.742,0
321.4,0.252,58.7,5,0.352,0.71,10.6,0.303,0.662,0.603,1,1,0.85,1
341.4,0.507,73.7,5,0.2,0.872,11.0,0.314,0.186,0.508,1,1,0.511,0
376.8,0.442,89.8,4,0.101,0.955,2.8,0.466,0.564,0.606,1,1,0.489,0
299.2,0.635,88.9,5,0.508,0.84,3.0,0.819,0.043,0.724,0,2,0.888,1
130.2,0.754,50.3,3,0.597,0.852,9.8,0.343,0.523,0.496,0,2,0.142,0
0.0,0.587,60.8,7,0.069,0.723,2.9,0.751,0.387,0.672,1,0,0.652,0
357.6,0.623,61.9,3,0.218,0.541,6.9,0.018,0.136,0.963,1,2,0.706,0
306.7,0.546,38.9,8,0.337,0.791,6.5,0.406,0.841,0.734,1,1,0.7,1
236.8,0.721,69.7,4,0.626,0.637,2.9,0.584,0.704,0.794,1,2,0.489,1
144.3,0.869,83.2,3,0.422,0.79,5.0,0.314,0.487,0.881,1,2,0.612,0
271.2,0.056,63.0,2,0.321,0.511,3.0,0.81,0.704,0.512,1,1,0.311,0
191.7,0.182,54.3,6,0.41,0.785,5.8,0.778,0.7,0.353,0,1,0.642,0
216.2,0.365,60.2,6,0.26,0.628,5.5,0.32,0.351,0.676,1,1,0.58,1
213.8,0.852,67.4,2,0.158,0.506,4.7,0.268,0.668,0.401,1,2,0.515,0
269.5,0.878,82.8,7,0.386,0.887,3.4,0.454,0.382,0.867,0,1,0.455,0
93.7,0.63,69.4,5,0.63,0.741,0.8,0.13,0.242,0.623,0,0,0.587,0
311.9,0.077,83.9,5,0.39,0.937,9.0,0.486,0.406,0.678,1,1,0.907,0
170.7,0.52,73.9,9,0.529,0.706,2.2,0.89,0.758,0.498,1,0,0.884,0
174.6,0.63,78.3,3,0.535,0.815,5.4,0.516,0.574,0.808,1,1,0.897,0
317.4,0.451,58.8,3,0.367,0.606,3.5,0.334,0.717,0.845,1,0,0.451,0
110.5,0.782,62.4,2,0.622,0.619,3.5,0.554,0.712,0.761,1,0,0.528,0
262.2,0.214,48.9,2,0.463,0.282,7.7,0.71,0.174,0.793,0,2,0.206,0
176.2,0.329,74.9,1,0.393,0.61,12.5,0.511,0.394,0.672,1,0,0.253,0
38.7,0.923,67.9,4,0.435,0.357,0.6,0.907,0.634,0.751,1,1,0.508,0
400.1,0.492,24.6,4,0.1,0.907,4.4,0.113,0.874,0.486,1,2,0.708,0
199.1,0.646,73.2,3,0.699,0.708,9.7,0.636,0.519,0.632,0,2,0.311,0
